date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2024.07.10,5점만점에 3점,"복합성, 쿨톤, 잡티",,한달이상사용,[옵션] 04 페일플럼,착색좀 있고 광도 나쁘지않은데 저색이 진짜 아니에요 여름뮤트도 아니고 좀더 탁하고 생각보다 빨간기 많이 돌았어요,0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요, 쿨톤
2024.06.27,5점만점에 3점,,,,[옵션] [미니글로스 기획] 16 럭셔리모브루비,사진이랑 좀 많이 다름.. 사진보고 반해서 샀는데 조금 실망함 근데 색은 예쁨 이 점 유의해서 사세용,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.06.21,5점만점에 3점,,,,[옵션] 11 멜로우피그,생각보다 너무 진합니다ㅠㅠ올영에서 테스트 해보고 샀는데도 불구하고 입술에 올리니까 너무 진해서 ...정말 소량만 발라줘야해요,0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2024.06.15,5점만점에 3점,"복합성, 봄웜톤, 다크서클, 미백",,,[옵션] 09 베어피치,엄청 촉촉하고 좋아요 착색은 잘 안 됐어용 색이 저한테 조금 안 맞아서 다시 사려구욭,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요, 봄웜톤
2024.06.10,5점만점에 3점,"복합성, 쿨톤, 잡티",,,[옵션] 04 페일플럼,공홈 발색 저거 진짜 아니에요❌❌ 생각보다 뮤트~에서 더 어둡고 핑크끼보다 빨간색이 더 강해요ㅠㅠ생각보다 요플래현상도 있고 착색 좀 있었어요,0,보통이에요,보통이에요,아주 만족해요,보통이에요, 쿨톤
2024.06.07,5점만점에 3점,,,,[옵션] [미니글로스 기획] 15 그루밍피치오팔,처음 발랐을 때 색은 예쁜데 착색되면서 살짝 진해져요 그래도 예뻐용,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.05.01,5점만점에 3점,,,한달이상사용,[옵션] 06 데일리모브,"색상은 넘넘 예쁘지만,, 요플레현상이 생겨서 손이 안 가는 제품,,,",0,보통이에요,보통이에요,다소 아쉬워요,아주 촉촉해요,
2024.04.02,5점만점에 3점,"복합성, 웜톤, 모공, 민감성",,,[옵션] 12 파이어리로즈,촉촉한데 촉촉이와 발림성은 비례한다고 .. .. 허허 그래듀 색은 예쁩니다,0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요, 웜톤
2024.03.29,5점만점에 3점,,,한달이상사용,[옵션] 11 멜로우피그,생각보다 색상이 진해서 잘 사용 안하게 돼요 봄웜입니다..,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.03.26,5점만점에 3점,,,한달이상사용,[옵션] 06 데일리모브,"처음 바르고 난 뒤 팁으로 몇 번 더 문지르면
광택이 올라와서 이쁨

근데 약간 틴트 냄새? 향기? 가 있는데
시간이 지나니까 좀 안좋은거 같음

봄돼서 그런지 요즘은 바르고 나면
입술이 답답한 느낌이 있음",1,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2024.03.26,5점만점에 3점,"복합성, 쿨톤, 모공, 민감성",,한달이상사용,[옵션] 03 블러쉬드피치,처음 바를 땐 촉촉한데 시간 지나니까 건조해져서 손이 안감..,0,보통이에요,보통이에요,보통이에요,보통이에요, 쿨톤
2024.03.08,5점만점에 3점,,,,[옵션] 06 데일리모브,입술 상태에 따라 요플레 현상이 잘 생기더라구요 저는 재구매는 안 할 거 같은 틴트입니다~!,0,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2024.02.20,5점만점에 3점,,,,[옵션] 11 멜로우피그,색상 이뻐요 쎄일 기달렸다가 구입했어요 발림성도 좋고 가겍도 좋고,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.02.20,5점만점에 3점,,,,[옵션] 11 멜로우피그,생각보다 저한테 진하게 올라와서 손이 잘 안가는 틴트에요 ㅠㅠ 봄웜입니다,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.02.19,5점만점에 3점,"복합성, 쿨톤, 모공, 민감성",,,[옵션] 03 블러쉬드피치,처음에는 촉촉한데 시간지날수록 각질올라와서 안쓰게됨.. 색은 예쁨!,0,아주 만족해요,보통이에요,보통이에요,보통이에요, 쿨톤
2024.01.11,5점만점에 3점,,,한달이상사용,[옵션] 08 젠틀시나몬,처음에는 촉촉한데 조금지나면 오히려 건조해지는 것 같은 느낌이지만 발림성도 좋고 무난무난해요~,0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2023.12.20,5점만점에 3점,,,한달이상사용,[옵션] 04 페일플럼,뭔가 처음 발랐을때보다 너무 색이 어두워져서 손이 안가요.,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2023.12.08,5점만점에 3점,,,,[옵션] 09 베어피치,시간지나면 겉은 번들은 거리는데 입술이 갈라져 있었어요 속까지 촉촉하지는 않아요,0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.11.24,5점만점에 3점,,,,[옵션] 02 썸머애프리콧,저랑 색이 잘 안어울려료 근데 질감이나 색 자체는 예뻐요 추천추천,1,보통이에요,보통이에요,보통이에요,보통이에요,
2023.11.20,5점만점에 3점,,,,[옵션] 04 페일플럼,뭔가 공홈 발색이랑 비슷하면서도 다른 느낌. 딥해지는 느낌이라 손이 안가요,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2023.10.16,5점만점에 3점,,,한달이상사용,[옵션] 06 데일리모브,입술색이 비쳐서인지 모브빛이 안나고 빨개요. 그래서 실패한 것 같아요. 다른분들 입술에서는 그렇지 않을 수도 있어요. 전 별로였어요.,1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2023.09.27,5점만점에 3점,,,,[옵션] 01 빈티지애플,"새로 나와서 사봤는데 촉촉하고 부드럽게 잘 발립니다
약간 특유의 향이 있는데 저는 불호..지속력이나 발색은 조금 아쉽습니다ㅠㅠ",0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요,
2023.09.14,5점만점에 3점,,,,[옵션] 06 데일리모브,바르고 나면 얼마후에 색상이 달라지네요. 저에게는 붉은기가 많이 올라오더라구요. 모브가 아니라 레드를 산줄 알았어요.,0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2023.09.05,5점만점에 3점,"민감성, 웜톤",,한달이상사용,[옵션] 06 데일리모브,사계절내내 건조한입술이라 써봤는데 이색은 솔직히 예상하던색은 아니라 ㅜㅠ 손이안가서 안쓰고버림..대신 엄청촉촉하고 보습력있고 착색도조금남아있어서 별3개줌,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요, 웜톤
2023.09.04,5점만점에 3점,,,,[옵션] 06 데일리모브,"발색은 잘 되는데 제형이 조금 끈적하기도 하고 바르고
몇 분지 나면 요플레 현상이 조금 있어요ㅠㅠ 색은 이뻐요",0,보통이에요,보통이에요,보통이에요,매트해요,
2023.08.30,5점만점에 3점,,,,[옵션] 06 데일리모브,생각보가 색깔이 엄청 이쁘진않은거같아요 그럭저럭 쓸만은한데 손은 잘안갑니다,0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.08.25,5점만점에 3점,,,한달이상사용,[옵션] 07 모던코랄베이지,체리 색상이 마음에 들어 샀는데 이 색상은 촉촉한데 누디해서 그런가..저한테는 안 맞았어요ㅜ,0,보통이에요,예상보다 짧아요,아주 만족해요,아주 촉촉해요,
2023.07.29,5점만점에 3점,,,한달이상사용,[옵션] 01 빈티지애플,발색만해보고 잘안바르게됐어요 너무 갈색빛이에요ㅠ~!,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,
2023.07.20,5점만점에 3점,,,한달이상사용,[옵션] 05 프레쉬체리,발색도 예쁘고 쨍한 편이고 수분감도 적당합니다. 그런데 지속력이 좀 아쉽고 시간이 지나면 입술 안쪽만 착색되어 입술 경계선이 생기네요,0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요,
2023.07.10,5점만점에 3점,,,한달이상사용,[옵션] 01 빈티지애플,쫌 찐떡하긴 한데 그래도 윤광이 나서 바르는 중이에요 촉촉합니다,0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.07.07,5점만점에 3점,"복합성, 봄웜톤",,한달이상사용,[옵션] 03 블러쉬드피치,너무 핑키해서 봄브한테는 좀 뜨네요!! 촉촉한 것도 오래가지 않습니다ㅠ,0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요, 봄웜톤
2023.07.01,5점만점에 3점,,,,[옵션] 05 프레쉬체리,색이 그렇게 잘 올라오지 않아서 실망입니다.. 발색 잘되는 줄 알았는데 발색이 약해요..,0,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요,
2023.06.05,5점만점에 3점,"건성, 미백, 홍조",,,[옵션] 05 프레쉬체리,색은 쿨톤한테 찰떡인데 입술 안 쪽에만 색이 물드는느낌?? 시간지나면 탁한 느낌이 들고 건조해져서 저는 별였어요ㅠ,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.03,5점만점에 3점,"지성, 가을웜톤, 민감성",,한달이상사용,[옵션] 09 베어피치,역시 넘 좋아요!!ㅎㅎ최고의상품~재구매의사 있습니당,0,보통이에요,보통이에요,보통이에요,보통이에요, 가을웜톤
